,Sub_Dem_key,Place_name,Population,Population_density_persqm,Pop_perc_over_65,neighborhood_name
1188,1188,Toronto,0,0,0,Banbury-Don Mills
1189,1189,Toronto,0,0,0,York University Heights
1190,1190,Scarborough,0,0,0,Clairlea-Birchmount
1191,1191,North York,0,0,0,Yonge-Doris
1192,1192,Toronto,0,0,0,Old East York
1193,1193,Scarborough,0,0,0,Wexford/Maryvale
1194,1194,Toronto,0,0,0,Woodbine Corridor
1195,1195,Toronto,0,0,0,Roncesvalles
1196,1196,Scarborough,0,0,0,Milliken
1197,1197,Toronto,0,0,0,York University Heights
1198,1198,Toronto,0,0,0,Don Valley Village
1199,1199,Scarborough,0,0,0,Woburn North
1200,1200,Scarborough,0,0,0,Morningside Heights
1201,1201,Toronto,0,0,0,Harbourfront-CityPlace
1202,1202,Scarborough,0,0,0,Agincourt South-Malvern West
1203,1203,Toronto,0,0,0,The Beaches
1204,1204,Toronto,0,0,0,Humbermede
1205,1205,Scarborough,0,0,0,Tam O'Shanter-Sullivan
1206,1206,Etobicoke,0,0,0,Etobicoke City Centre
1207,1207,Scarborough,0,0,0,Morningside Heights
1208,1208,Toronto,0,0,0,Glenfield-Jane Heights
1209,1209,Toronto,0,0,0,Yonge-Eglinton
1210,1210,Etobicoke,0,0,0,New Toronto
1211,1211,Scarborough,0,0,0,Steeles
1212,1212,Toronto,0,0,0,Englemount-Lawrence
1213,1213,Scarborough,0,0,0,Dorset Park
1214,1214,Toronto,0,0,0,Rosedale-Moore Park
1215,1215,Toronto,0,0,0,Little Portugal
1216,1216,Toronto,0,0,0,Bayview Village
1217,1217,Scarborough,0,0,0,Tam O'Shanter-Sullivan
1218,1218,Toronto,0,0,0,Humber Summit
1219,1219,Toronto,0,0,0,Cabbagetown-South St.James Town
1220,1220,Etobicoke,0,0,0,Etobicoke City Centre
1221,1221,Toronto,0,0,0,Junction Area
1222,1222,Scarborough,0,0,0,Steeles
1223,1223,Toronto,0,0,0,St Lawrence-East Bayfront-The Islands
1224,1224,Toronto,0,0,0,Broadview North
1225,1225,Toronto,0,0,0,Yonge-Bay Corridor
1226,1226,Scarborough,0,0,0,Guildwood
1227,1227,York,0,0,0,Mount Dennis
1228,1228,Toronto,0,0,0,Humbermede
1229,1229,Toronto,0,0,0,Greenwood-Coxwell
1230,1230,Etobicoke,0,0,0,West Humber-Clairville
1231,1231,Scarborough,0,0,0,Dorset Park
1232,1232,Toronto,0,0,0,Lawrence Park North
1233,1233,Toronto,0,0,0,Junction-Wallace Emerson
1234,1234,Scarborough,0,0,0,Dorset Park
1235,1235,Toronto,0,0,0,Kensington-Chinatown
1236,1236,Scarborough,0,0,0,Tam O'Shanter-Sullivan
1237,1237,Scarborough,0,0,0,Clairlea-Birchmount
1238,1238,Toronto,0,0,0,Dovercourt Village
1239,1239,Toronto,0,0,0,Downsview
1240,1240,Etobicoke,0,0,0,Etobicoke West Mall
1241,1241,Toronto,0,0,0,Leaside-Bennington
1242,1242,Toronto,0,0,0,St Lawrence-East Bayfront-The Islands
1243,1243,Toronto,0,0,0,Bedford Park-Nortown
1244,1244,Toronto,0,0,0,Wellington Place
1245,1245,Scarborough,0,0,0,Malvern East
1246,1246,Toronto,0,0,0,Brookhaven-Amesbury
1247,1247,Toronto,0,0,0,Kensington-Chinatown
1248,1248,Toronto,0,0,0,Henry Farm
1249,1249,Scarborough,0,0,0,Golfdale-Cedarbrae-Woburn
1250,1250,Toronto,0,0,0,Kensington-Chinatown
1251,1251,Toronto,0,0,0,Bayview Village
1252,1252,Toronto,0,0,0,Glenfield-Jane Heights
1253,1253,Toronto,0,0,0,South Riverdale
1254,1254,Toronto,0,0,0,Rustic
1255,1255,Toronto,0,0,0,Dovercourt Village
1256,1256,York,0,0,0,Beechborough-Greenbrook
1257,1257,Toronto,0,0,0,Downsview
1258,1258,Toronto,0,0,0,Bridle Path-Sunnybrook-York Mills
1259,1259,Toronto,0,0,0,High Park-Swansea
1260,1260,Scarborough,0,0,0,Agincourt North
1261,1261,Scarborough,0,0,0,Milliken
1262,1262,Toronto,0,0,0,Yonge-Bay Corridor
1263,1263,Toronto,0,0,0,Moss Park
1264,1264,Toronto,0,0,0,Don Valley Village
1265,1265,Toronto,0,0,0,Brookhaven-Amesbury
1266,1266,Toronto,0,0,0,Woodbine Corridor
1267,1267,Etobicoke,0,0,0,Eringate-Centennial-West Deane
1268,1268,Toronto,0,0,0,Regent Park
1269,1269,Etobicoke,0,0,0,Stonegate-Queensway
1270,1270,Toronto,0,0,0,Moss Park
1271,1271,Scarborough,0,0,0,Clairlea-Birchmount
1272,1272,Toronto,0,0,0,Little Portugal
1273,1273,North York,0,0,0,Avondale
1274,1274,Toronto,0,0,0,St Lawrence-East Bayfront-The Islands
1275,1275,Scarborough,0,0,0,Milliken
1276,1276,Toronto,0,0,0,Kensington-Chinatown
1277,1277,Toronto,0,0,0,Clanton Park
1278,1278,Toronto,0,0,0,Downsview
1279,1279,Toronto,0,0,0,Downtown Yonge East
1280,1280,Toronto,0,0,0,Roncesvalles
1281,1281,Toronto,0,0,0,Rosedale-Moore Park
1282,1282,Etobicoke,0,0,0,Mount Olive-Silverstone-Jamestown
1283,1283,Toronto,0,0,0,Yonge-Bay Corridor
1284,1284,Toronto,0,0,0,Broadview North
1285,1285,Scarborough,0,0,0,Milliken
1286,1286,Etobicoke,0,0,0,Mimico-Queensway
1287,1287,Toronto,0,0,0,The Beaches
1288,1288,Etobicoke,0,0,0,New Toronto
1289,1289,Toronto,0,0,0,Banbury-Don Mills
1290,1290,Toronto,0,0,0,Bedford Park-Nortown
1291,1291,Toronto,0,0,0,Kensington-Chinatown
1292,1292,Etobicoke,0,0,0,Kingsview Village-The Westway
1293,1293,Etobicoke,0,0,0,Mount Olive-Silverstone-Jamestown
1294,1294,Toronto,0,0,0,Junction-Wallace Emerson
1295,1295,Toronto,0,0,0,Victoria Village
1296,1296,Toronto,0,0,0,Banbury-Don Mills
1297,1297,Toronto,0,0,0,Brookhaven-Amesbury
1298,1298,Toronto,0,0,0,Moss Park
1299,1299,Etobicoke,0,0,0,Edenbridge-Humber Valley
1300,1300,Toronto,0,0,0,Lawrence Park South
1301,1301,Toronto,0,0,0,Forest Hill North
1302,1302,Toronto,0,0,0,Harbourfront-CityPlace
1303,1303,Toronto,0,0,0,South Parkdale
1304,1304,Etobicoke,0,0,0,Mimico-Queensway
1305,1305,Scarborough,0,0,0,Morningside Heights
1306,1306,Toronto,0,0,0,Banbury-Don Mills
1307,1307,Scarborough,0,0,0,Golfdale-Cedarbrae-Woburn
1308,1308,Scarborough,0,0,0,Ionview
1309,1309,Etobicoke,0,0,0,New Toronto
1310,1310,Toronto,0,0,0,Bayview Woods-Steeles
1311,1311,Scarborough,0,0,0,Morningside
1312,1312,Toronto,0,0,0,Pelmo Park-Humberlea
1313,1313,Toronto,0,0,0,Lawrence Park North
1314,1314,Toronto,0,0,0,Yonge-Bay Corridor
1315,1315,Toronto,0,0,0,Moss Park
1316,1316,Toronto,0,0,0,Black Creek
1317,1317,York,0,0,0,Oakwood Village
1318,1318,East York,0,0,0,Danforth East York
1319,1319,Scarborough,0,0,0,L'Amoreaux West
1320,1320,Toronto,0,0,0,South Eglinton-Davisville
1321,1321,North York,0,0,0,Yonge-Doris
1322,1322,Toronto,0,0,0,South Riverdale
1323,1323,Toronto,0,0,0,South Parkdale
1324,1324,York,0,0,0,Oakwood Village
1325,1325,Scarborough,0,0,0,L'Amoreaux West
1326,1326,Toronto,0,0,0,Wychwood
1327,1327,Toronto,0,0,0,Rosedale-Moore Park
1328,1328,Etobicoke,0,0,0,Mimico-Queensway
1329,1329,Toronto,0,0,0,North Toronto
1330,1330,Scarborough,0,0,0,Woburn North
1331,1331,Etobicoke,0,0,0,Etobicoke City Centre
1332,1332,Toronto,0,0,0,York University Heights
1333,1333,Scarborough,0,0,0,Woburn North
1334,1334,Toronto,0,0,0,Junction-Wallace Emerson
1335,1335,Toronto,0,0,0,Oakdale-Beverley Heights
1336,1336,Etobicoke,0,0,0,Etobicoke City Centre
1337,1337,Scarborough,0,0,0,Golfdale-Cedarbrae-Woburn
1338,1338,Toronto,0,0,0,South Riverdale
1339,1339,Etobicoke,0,0,0,Princess-Rosethorn
1340,1340,Toronto,0,0,0,Westminster-Branson
1341,1341,Toronto,0,0,0,Henry Farm
1342,1342,Scarborough,0,0,0,Malvern West
1343,1343,Etobicoke,0,0,0,Long Branch
1344,1344,Etobicoke,0,0,0,Stonegate-Queensway
1345,1345,Scarborough,0,0,0,Steeles
1346,1346,Toronto,0,0,0,Newtonbrook East
1347,1347,Scarborough,0,0,0,Malvern West
1348,1348,Toronto,0,0,0,High Park-Swansea
1349,1349,Scarborough,0,0,0,Clairlea-Birchmount
1350,1350,Toronto,0,0,0,Moss Park
1351,1351,Toronto,0,0,0,Clanton Park
1352,1352,Toronto,0,0,0,Downsview
1353,1353,Toronto,0,0,0,Newtonbrook East
1354,1354,Toronto,0,0,0,Fort York-Liberty Village
1355,1355,Toronto,0,0,0,Newtonbrook West
1356,1356,Toronto,0,0,0,Willowdale West
1357,1357,Scarborough,0,0,0,Woburn North
1358,1358,Scarborough,0,0,0,Dorset Park
1359,1359,Toronto,0,0,0,Newtonbrook West
1360,1360,Etobicoke,0,0,0,West Humber-Clairville
1361,1361,Toronto,0,0,0,Downtown Yonge East
1362,1362,York,0,0,0,Weston
1363,1363,Toronto,0,0,0,Humbermede
1364,1364,Toronto,0,0,0,Wychwood
1365,1365,Toronto,0,0,0,Yonge-Eglinton
1366,1366,Toronto,0,0,0,Bedford Park-Nortown
1367,1367,North York,0,0,0,East Willowdale
1368,1368,Toronto,0,0,0,Glenfield-Jane Heights
1369,1369,Toronto,0,0,0,Corso Italia-Davenport
1370,1370,Toronto,0,0,0,West Queen West
1371,1371,Toronto,0,0,0,Palmerston-Little Italy
1372,1372,Scarborough,0,0,0,Woburn North
1373,1373,York,0,0,0,Runnymede-Bloor West Village
1374,1374,Etobicoke,0,0,0,Kingsview Village-The Westway
1375,1375,Toronto,0,0,0,Yonge-Eglinton
1376,1376,Scarborough,0,0,0,Wexford/Maryvale
1377,1377,Scarborough,0,0,0,L'Amoreaux West
1378,1378,Etobicoke,0,0,0,Edenbridge-Humber Valley
1379,1379,Toronto,0,0,0,Moss Park
1380,1380,Toronto,0,0,0,Westminster-Branson
1381,1381,Toronto,0,0,0,Henry Farm
1382,1382,North York,0,0,0,Newtonbrook West
1383,1383,Scarborough,0,0,0,Malvern East
1384,1384,Scarborough,0,0,0,Malvern West
1385,1385,Scarborough,0,0,0,Centennial Scarborough
1386,1386,Etobicoke,0,0,0,Edenbridge-Humber Valley
1387,1387,York,0,0,0,Corso Italia-Davenport
1388,1388,Toronto,0,0,0,Westminster-Branson
1389,1389,Toronto,0,0,0,Don Valley Village
1390,1390,Toronto,0,0,0,Oakdale-Beverley Heights
1391,1391,Etobicoke,0,0,0,Thistletown-Beaumond Heights
1392,1392,North York,0,0,0,Newtonbrook East
1393,1393,Etobicoke,0,0,0,Stonegate-Queensway
1394,1394,Toronto,0,0,0,High Park North
1395,1395,Scarborough,0,0,0,Birchcliffe-Cliffside
1396,1396,Scarborough,0,0,0,Dorset Park
1397,1397,Toronto,0,0,0,Leaside-Bennington
1398,1398,Toronto,0,0,0,York University Heights
1399,1399,Toronto,0,0,0,Oakdale-Beverley Heights
1400,1400,Toronto,0,0,0,Rosedale-Moore Park
1401,1401,Toronto,0,0,0,South Parkdale
1402,1402,Toronto,0,0,0,Junction Area
1403,1403,Scarborough,0,0,0,Birchcliffe-Cliffside
1404,1404,Toronto,0,0,0,Kensington-Chinatown
1405,1405,Etobicoke,0,0,0,Willowridge-Martingrove-Richview
1406,1406,Toronto,0,0,0,Wychwood
1407,1407,Scarborough,0,0,0,Steeles
1408,1408,Toronto,0,0,0,York University Heights
1409,1409,Toronto,0,0,0,Palmerston-Little Italy
1410,1410,Toronto,0,0,0,Downsview
1411,1411,Toronto,0,0,0,West Queen West
1412,1412,Toronto,0,0,0,Church-Wellesley
1413,1413,Toronto,0,0,0,Yonge-Bay Corridor
1414,1414,Etobicoke,0,0,0,Etobicoke City Centre
1415,1415,Toronto,0,0,0,West Queen West
1416,1416,Scarborough,0,0,0,Steeles
1417,1417,Scarborough,0,0,0,Centennial Scarborough
1418,1418,Etobicoke,0,0,0,West Humber-Clairville
1419,1419,Scarborough,0,0,0,Morningside Heights
1420,1420,York,0,0,0,Keelesdale-Eglinton West
1421,1421,Toronto,0,0,0,Harbourfront-CityPlace
1422,1422,Toronto,0,0,0,Little Portugal
1423,1423,Etobicoke,0,0,0,West Humber-Clairville
1424,1424,Toronto,0,0,0,St Lawrence-East Bayfront-The Islands
1425,1425,Scarborough,0,0,0,Steeles
1426,1426,Scarborough,0,0,0,Malvern West
1427,1427,Scarborough,0,0,0,Centennial Scarborough
1428,1428,York,0,0,0,Briar Hill-Belgravia
1429,1429,York,0,0,0,Lambton Baby Point
1430,1430,Toronto,0,0,0,St Lawrence-East Bayfront-The Islands
1431,1431,Toronto,0,0,0,Clairlea-Birchmount
1432,1432,Toronto,0,0,0,Moss Park
1433,1433,Toronto,0,0,0,Little Portugal
1434,1434,Etobicoke,0,0,0,West Humber-Clairville
1435,1435,Toronto,0,0,0,Banbury-Don Mills
1436,1436,Etobicoke,0,0,0,West Humber-Clairville
1437,1437,Toronto,0,0,0,Forest Hill North
1438,1438,Etobicoke,0,0,0,West Humber-Clairville
1439,1439,Toronto,0,0,0,Humbermede
1440,1440,Scarborough,0,0,0,Malvern East
1441,1441,Toronto,0,0,0,Bathurst Manor
1442,1442,Toronto,0,0,0,The Beaches
1443,1443,Toronto,0,0,0,East End-Danforth
1444,1444,York,0,0,0,Keelesdale-Eglinton West
1445,1445,Toronto,0,0,0,Cabbagetown-South St.James Town
1446,1446,Etobicoke,0,0,0,Mount Olive-Silverstone-Jamestown
1447,1447,York,0,0,0,Weston
1448,1448,Scarborough,0,0,0,Woburn North
1449,1449,Toronto,0,0,0,Humbermede
1450,1450,York,0,0,0,Keelesdale-Eglinton West
1451,1451,York,0,0,0,High Park-Swansea
1452,1452,Scarborough,0,0,0,Bendale-Glen Andrew
1453,1453,Scarborough,0,0,0,Golfdale-Cedarbrae-Woburn
1454,1454,Scarborough,0,0,0,Bendale-Glen Andrew
1455,1455,Scarborough,0,0,0,West Hill
1456,1456,York,0,0,0,Weston
1457,1457,Etobicoke,0,0,0,Alderwood
1458,1458,Scarborough,0,0,0,Scarborough Village
1459,1459,Toronto,0,0,0,Yonge-Bay Corridor
1460,1460,Toronto,0,0,0,Downsview
1461,1461,Toronto,0,0,0,Bay-Cloverhill
1462,1462,Etobicoke,0,0,0,Edenbridge-Humber Valley
1463,1463,Toronto,0,0,0,Downtown Yonge East
1464,1464,Toronto,0,0,0,Newtonbrook West
1465,1465,Toronto,0,0,0,Trinity-Bellwoods
1466,1466,Toronto,0,0,0,Dufferin Grove
1467,1467,Toronto,0,0,0,Greenwood-Coxwell
1468,1468,York,0,0,0,Briar Hill-Belgravia
1469,1469,Scarborough,0,0,0,Wexford/Maryvale
1470,1470,Toronto,0,0,0,Fort York-Liberty Village
1471,1471,Etobicoke,0,0,0,Eringate-Centennial-West Deane
1472,1472,Toronto,0,0,0,Lansing-Westgate
1473,1473,York,0,0,0,Forest Hill South
1474,1474,Etobicoke,0,0,0,Humber Heights-Westmount
1475,1475,Toronto,0,0,0,Blake-Jones
1476,1476,Toronto,0,0,0,Yonge-Bay Corridor
1477,1477,Scarborough,0,0,0,Cliffcrest
1478,1478,Toronto,0,0,0,Wychwood
1479,1479,Etobicoke,0,0,0,Thistletown-Beaumond Heights
1480,1480,Etobicoke,0,0,0,Princess-Rosethorn
1481,1481,Scarborough,0,0,0,Agincourt North
1482,1482,Toronto,0,0,0,Wellington Place
1483,1483,Toronto,0,0,0,St Lawrence-East Bayfront-The Islands
1484,1484,Toronto,0,0,0,Junction-Wallace Emerson
1485,1485,Etobicoke,0,0,0,West Humber-Clairville
1486,1486,Scarborough,0,0,0,Victoria Village
1487,1487,Toronto,0,0,0,Brookhaven-Amesbury
1488,1488,Scarborough,0,0,0,Tam O'Shanter-Sullivan
1489,1489,Toronto,0,0,0,South Parkdale
1490,1490,Toronto,0,0,0,Victoria Village
1491,1491,York,0,0,0,Rockcliffe-Smythe
1492,1492,Scarborough,0,0,0,Steeles
1493,1493,Etobicoke,0,0,0,Kingsview Village-The Westway
1494,1494,Toronto,0,0,0,Yonge-Bay Corridor
1495,1495,Toronto,0,0,0,Victoria Village
1496,1496,Etobicoke,0,0,0,Long Branch
1497,1497,Toronto,0,0,0,Wellington Place
1498,1498,Scarborough,0,0,0,Steeles
1499,1499,Toronto,0,0,0,Bedford Park-Nortown
1500,1500,York,0,0,0,Humewood-Cedarvale
1501,1501,Toronto,0,0,0,York University Heights
1502,1502,Toronto,0,0,0,North Toronto
1503,1503,Toronto,0,0,0,Glenfield-Jane Heights
1504,1504,Etobicoke,0,0,0,Etobicoke West Mall
1505,1505,Etobicoke,0,0,0,Princess-Rosethorn
1506,1506,Toronto,0,0,0,Wychwood
1507,1507,Toronto,0,0,0,Harbourfront-CityPlace
1508,1508,Toronto,0,0,0,Flemingdon Park
1509,1509,Toronto,0,0,0,Moss Park
1510,1510,Toronto,0,0,0,Clanton Park
1511,1511,Toronto,0,0,0,Moss Park
1512,1512,Scarborough,0,0,0,Agincourt North
1513,1513,Etobicoke,0,0,0,Humber Heights-Westmount
1514,1514,Scarborough,0,0,0,Wexford/Maryvale
1515,1515,Scarborough,0,0,0,West Hill
1516,1516,Scarborough,0,0,0,Bendale South
1517,1517,Scarborough,0,0,0,Golfdale-Cedarbrae-Woburn
1518,1518,Etobicoke,0,0,0,Eringate-Centennial-West Deane
1519,1519,Scarborough,0,0,0,Oakridge
1520,1520,Toronto,0,0,0,Kensington-Chinatown
1521,1521,Toronto,0,0,0,Flemingdon Park
1522,1522,Toronto,0,0,0,Glenfield-Jane Heights
1523,1523,Scarborough,0,0,0,Clairlea-Birchmount
1524,1524,Etobicoke,0,0,0,West Humber-Clairville
1525,1525,Toronto,0,0,0,Forest Hill South
1526,1526,Toronto,0,0,0,Fort York-Liberty Village
1527,1527,Toronto,0,0,0,Annex
1528,1528,Toronto,0,0,0,Kensington-Chinatown
1529,1529,Scarborough,0,0,0,Centennial Scarborough
1530,1530,Toronto,0,0,0,Harbourfront-CityPlace
1531,1531,Toronto,0,0,0,Wychwood
1532,1532,Scarborough,0,0,0,Milliken
1533,1533,Etobicoke,0,0,0,Stonegate-Queensway
1534,1534,Toronto,0,0,0,South Parkdale
1535,1535,Scarborough,0,0,0,Wexford/Maryvale
1536,1536,Toronto,0,0,0,Roncesvalles
1537,1537,Scarborough,0,0,0,Birchcliffe-Cliffside
1538,1538,Toronto,0,0,0,High Park-Swansea
1539,1539,Toronto,0,0,0,Oakdale-Beverley Heights
1540,1540,Toronto,0,0,0,Brookhaven-Amesbury
1541,1541,Toronto,0,0,0,Brookhaven-Amesbury
1542,1542,Scarborough,0,0,0,Ionview
1543,1543,Toronto,0,0,0,O'Connor-Parkview
1544,1544,Toronto,0,0,0,Yorkdale-Glen Park
1545,1545,Toronto,0,0,0,Bedford Park-Nortown
1546,1546,York,0,0,0,Caledonia-Fairbank
1547,1547,Toronto,0,0,0,Kensington-Chinatown
1548,1548,York,0,0,0,Keelesdale-Eglinton West
1549,1549,York,0,0,0,Mount Dennis
1550,1550,Toronto,0,0,0,St Lawrence-East Bayfront-The Islands
1551,1551,Toronto,0,0,0,Junction Area
1552,1552,Toronto,0,0,0,Banbury-Don Mills
1553,1553,Toronto,0,0,0,Yonge-Bay Corridor
1554,1554,Scarborough,0,0,0,Malvern East
1555,1555,Scarborough,0,0,0,Wexford/Maryvale
1556,1556,Toronto,0,0,0,Yonge-St.Clair
1557,1557,Scarborough,0,0,0,Malvern East
1558,1558,Toronto,0,0,0,East End-Danforth
1559,1559,York,0,0,0,Mount Dennis
1560,1560,Scarborough,0,0,0,Tam O'Shanter-Sullivan
1561,1561,Scarborough,0,0,0,Agincourt South-Malvern West
1562,1562,Toronto,0,0,0,Newtonbrook East
1563,1563,Toronto,0,0,0,High Park-Swansea
1564,1564,Scarborough,0,0,0,Tam O'Shanter-Sullivan
1565,1565,Etobicoke,0,0,0,Mount Olive-Silverstone-Jamestown
1566,1566,Scarborough,0,0,0,Highland Creek
1567,1567,Scarborough,0,0,0,Oakridge
1568,1568,Toronto,0,0,0,Downsview
1569,1569,Scarborough,0,0,0,Tam O'Shanter-Sullivan
1570,1570,Toronto,0,0,0,Weston-Pelham Park
1571,1571,Scarborough,0,0,0,Bendale-Glen Andrew
1572,1572,Etobicoke,0,0,0,West Humber-Clairville
1573,1573,Scarborough,0,0,0,Malvern East
1574,1574,Toronto,0,0,0,West Queen West
1575,1575,Toronto,0,0,0,Bayview Woods-Steeles
1576,1576,Scarborough,0,0,0,Centennial Scarborough
1577,1577,Scarborough,0,0,0,Malvern East
1578,1578,Toronto,0,0,0,Palmerston-Little Italy
1579,1579,Etobicoke,0,0,0,West Humber-Clairville
1580,1580,Scarborough,0,0,0,Steeles
1581,1581,Toronto,0,0,0,High Park-Swansea
1582,1582,Toronto,0,0,0,Harbourfront-CityPlace
1583,1583,Scarborough,0,0,0,Kennedy Park
1584,1584,Toronto,0,0,0,Downtown Yonge East
1585,1585,Scarborough,0,0,0,Morningside Heights
1586,1586,Toronto,0,0,0,Fort York-Liberty Village
1587,1587,Scarborough,0,0,0,Tam O'Shanter-Sullivan
1588,1588,Scarborough,0,0,0,Steeles
1589,1589,Toronto,0,0,0,Regent Park
1590,1590,Toronto,0,0,0,South Parkdale
1591,1591,Toronto,0,0,0,Brookhaven-Amesbury
1592,1592,Toronto,0,0,0,Yonge-Bay Corridor
1593,1593,Toronto,0,0,0,Newtonbrook East
1594,1594,Toronto,0,0,0,Yorkdale-Glen Park
1595,1595,Toronto,0,0,0,High Park-Swansea
1596,1596,Toronto,0,0,0,Yorkdale-Glen Park
1597,1597,Etobicoke,0,0,0,Mimico-Queensway
1598,1598,Toronto,0,0,0,Black Creek
1599,1599,Toronto,0,0,0,York University Heights
1600,1600,Toronto,0,0,0,Clanton Park
1601,1601,Scarborough,0,0,0,Bendale-Glen Andrew
1602,1602,Toronto,0,0,0,South Riverdale
1603,1603,York,0,0,0,Oakwood Village
1604,1604,Etobicoke,0,0,0,Kingsway South
1605,1605,Toronto,0,0,0,Bayview Village
1606,1606,Scarborough,0,0,0,Milliken
1607,1607,Toronto,0,0,0,Humber Summit
1608,1608,Toronto,0,0,0,Bayview Woods-Steeles
1609,1609,Scarborough,0,0,0,Oakridge
1610,1610,Toronto,0,0,0,Woodbine Corridor
1611,1611,Toronto,0,0,0,Taylor-Massey
1612,1612,Etobicoke,0,0,0,Humber Heights-Westmount
1613,1613,Toronto,0,0,0,Bathurst Manor
1614,1614,Toronto,0,0,0,Yonge-Bay Corridor
1615,1615,Toronto,0,0,0,Woodbine Corridor
1616,1616,Toronto,0,0,0,South Riverdale
1617,1617,Scarborough,0,0,0,Wexford/Maryvale
1618,1618,Toronto,0,0,0,University
1619,1619,Scarborough,0,0,0,Cliffcrest
1620,1620,Toronto,0,0,0,Humber Summit
1621,1621,Etobicoke,0,0,0,Humber Heights-Westmount
1622,1622,Etobicoke,0,0,0,West Humber-Clairville
1623,1623,Toronto,0,0,0,Annex
1624,1624,Toronto,0,0,0,Kensington-Chinatown
1625,1625,North York,0,0,0,Yonge-Doris
1626,1626,Scarborough,0,0,0,Wexford/Maryvale
1627,1627,Toronto,0,0,0,Leaside-Bennington
1628,1628,Toronto,0,0,0,Yonge-Bay Corridor
1629,1629,Scarborough,0,0,0,Bendale-Glen Andrew
1630,1630,Scarborough,0,0,0,Wexford/Maryvale
1631,1631,Toronto,0,0,0,Humbermede
1632,1632,Scarborough,0,0,0,West Rouge
1633,1633,Toronto,0,0,0,Oakdale-Beverley Heights
1634,1634,Scarborough,0,0,0,Milliken
1635,1635,Toronto,0,0,0,Wellington Place
1636,1636,Scarborough,0,0,0,Agincourt North
1637,1637,Scarborough,0,0,0,Oakridge
1638,1638,Toronto,0,0,0,South Parkdale
1639,1639,Scarborough,0,0,0,West Hill
1640,1640,Toronto,0,0,0,Westminster-Branson
1641,1641,Toronto,0,0,0,South Riverdale
1642,1642,Toronto,0,0,0,Yonge-Bay Corridor
1643,1643,Toronto,0,0,0,High Park-Swansea
1644,1644,Etobicoke,0,0,0,Thistletown-Beaumond Heights
1645,1645,Scarborough,0,0,0,West Hill
1646,1646,York,0,0,0,Weston
1647,1647,Scarborough,0,0,0,Morningside Heights
1648,1648,Toronto,0,0,0,St Lawrence-East Bayfront-The Islands
1649,1649,Toronto,0,0,0,Moss Park
1650,1650,Scarborough,0,0,0,East L'Amoreaux
1651,1651,Toronto,0,0,0,Hillcrest Village
1652,1652,Scarborough,0,0,0,Morningside
1653,1653,Toronto,0,0,0,Yonge-Bay Corridor
1654,1654,Scarborough,0,0,0,Clairlea-Birchmount
1655,1655,Scarborough,0,0,0,Clairlea-Birchmount
1656,1656,Etobicoke,0,0,0,Mount Olive-Silverstone-Jamestown
1657,1657,Toronto,0,0,0,Yonge-Bay Corridor
1658,1658,Etobicoke,0,0,0,Kingsway South
1659,1659,Toronto,0,0,0,South Riverdale
1660,1660,Toronto,0,0,0,York University Heights
1661,1661,Toronto,0,0,0,Blake-Jones
1662,1662,York,0,0,0,Oakwood Village
1663,1663,Etobicoke,0,0,0,Alderwood
1664,1664,North York,0,0,0,Avondale
1665,1665,Toronto,0,0,0,Weston-Pelham Park
1666,1666,Scarborough,0,0,0,Milliken
1667,1667,Scarborough,0,0,0,Morningside Heights
1668,1668,Toronto,0,0,0,Glenfield-Jane Heights
1669,1669,Etobicoke,0,0,0,Eringate-Centennial-West Deane
1670,1670,Toronto,0,0,0,Don Valley Village
1671,1671,Scarborough,0,0,0,Agincourt North
1672,1672,Toronto,0,0,0,Lawrence Park South
1673,1673,Etobicoke,0,0,0,Islington
1674,1674,Scarborough,0,0,0,Birchcliffe-Cliffside
1675,1675,Toronto,0,0,0,South Riverdale
1676,1676,Scarborough,0,0,0,Tam O'Shanter-Sullivan
1677,1677,Etobicoke,0,0,0,Stonegate-Queensway
1678,1678,Toronto,0,0,0,Banbury-Don Mills
1679,1679,Scarborough,0,0,0,Agincourt South-Malvern West
1680,1680,Toronto,0,0,0,Yonge-Bay Corridor
1681,1681,Toronto,0,0,0,Englemount-Lawrence
1682,1682,Toronto,0,0,0,Junction-Wallace Emerson
1683,1683,York,0,0,0,Caledonia-Fairbank
1684,1684,Toronto,0,0,0,Bayview Woods-Steeles
1685,1685,Toronto,0,0,0,Yorkdale-Glen Park
1686,1686,Toronto,0,0,0,Trinity-Bellwoods
1687,1687,Toronto,0,0,0,Corso Italia-Davenport
1688,1688,Etobicoke,0,0,0,Etobicoke City Centre
1689,1689,Toronto,0,0,0,Downsview
1690,1690,Toronto,0,0,0,Henry Farm
1691,1691,Toronto,0,0,0,Bay-Cloverhill
1692,1692,Scarborough,0,0,0,West Rouge
1693,1693,Toronto,0,0,0,High Park-Swansea
1694,1694,Toronto,0,0,0,Annex
1695,1695,Toronto,0,0,0,Bay-Cloverhill
1696,1696,Toronto,0,0,0,Yorkdale-Glen Park
1697,1697,Scarborough,0,0,0,Malvern East
1698,1698,Scarborough,0,0,0,Milliken
1699,1699,Toronto,0,0,0,Bay-Cloverhill
1700,1700,Toronto,0,0,0,South Parkdale
1701,1701,Toronto,0,0,0,East End-Danforth
1702,1702,Etobicoke,0,0,0,West Humber-Clairville
1703,1703,Toronto,0,0,0,Black Creek
1704,1704,Toronto,0,0,0,Downsview
